TITLE,1_3-26,
DATA TYPE,ULTRAVIOLET SPECTRUM,
ORIGIN,JASCO,
OWNER,,
DATE,24/03/2026,
TIME,15:44:03,
SPECTROMETER/DATA SYSTEM,,
LOCALE,1040,
RESOLUTION,,
DELTAX,-0.5,
XUNITS,NANOMETERS,
YUNITS,ABSORBANCE,
FIRSTX,1200,
LASTX,200,
NPOINTS,2001,
FIRSTY,0.00937,
MAXY,1.02624,
MINY,0.00937,
XYDATA,,
294.5,0.727117,0.967493716
294,0.729425,0.970564715
293.5,0.731749,0.973657003
293,0.73409,0.976771912
292.5,0.736454,0.979917424
292,0.738891,0.983160068
291.5,0.741331,0.986406705
291,0.743848,0.989755797
290.5,0.74639,0.993138154
290,0.748956,0.996552444
289.5,0.751552,1.000006653
289,0.754162,1.00347949
288.5,0.75682,1.007016195
288,0.759527,1.010618098
287.5,0.762244,1.014233308
287,0.765005,1.017907064
286.5,0.767694,1.021485017
286,0.770435,1.025132161
285.5,0.773233,1.028855148
285,0.776092,1.032659301
284.5,0.778918,1.036419545
284,0.781795,1.040247649
283.5,0.784678,1.044083737
283,0.7877,1.048104776
282.5,0.790708,1.052107187
282,0.793751,1.056156169
281.5,0.796775,1.060179869
281,0.799829,1.064243487
280.5,0.802872,1.068292469
280,0.805954,1.072393343
279.5,0.809047,1.076508854
279,0.8122,1.080704201
278.5,0.815315,1.084848985
278,0.818482,1.089062959
277.5,0.821669,1.093303546
277,0.824866,1.097557438
276.5,0.828078,1.101831289
276,0.831248,1.106049256
275.5,0.834479,1.110348388
275,0.837703,1.114638206
274.5,0.840913,1.118909396
274,0.844074,1.123115387
273.5,0.847253,1.127345329
273,0.850466,1.131620511
272.5,0.853629,1.135829163
272,0.856752,1.139984592
271.5,0.859887,1.144155988
271,0.862946,1.148226259
270.5,0.866044,1.152348423
270,0.869164,1.15649986
269.5,0.872222,1.1605688
269,0.875226,1.164565889
268.5,0.878265,1.168609548
268,0.881229,1.172553413
267.5,0.884198,1.176503931
267,0.887024,1.180264175
266.5,0.889869,1.1840497
266,0.892619,1.187708819
265.5,0.895331,1.191317376
265,0.898037,1.194917949
264.5,0.900689,1.198446671
264,0.903312,1.201936805
263.5,0.905875,1.205347104
263,0.908379,1.208678898
262.5,0.910904,1.212038635
262,0.91331,1.215240032
261.5,0.915627,1.218323006
261,0.917869,1.221306186
260.5,0.920077,1.224244126
260,0.922294,1.227194041
259.5,0.924355,1.229936385
259,0.926428,1.232694695
258.5,0.928456,1.235393129
258,0.930441,1.238034348
257.5,0.932334,1.240553152
257,0.934198,1.24303337
256.5,0.936004,1.245436413
256,0.937857,1.247901994
255.5,0.939583,1.25019859
255,0.941322,1.252512484
254.5,0.943009,1.254757188
254,0.944618,1.256898105
253.5,0.946213,1.259020394
253,0.947728,1.261036236
252.5,0.949278,1.263098649
252,0.950838,1.265174367
251.5,0.952254,1.267058481
251,0.953728,1.269019769
250.5,0.955105,1.270851989
250,0.956445,1.272634978
249.5,0.957787,1.274420628
249,0.959093,1.276158377
248.5,0.96037,1.277857539
248,0.961646,1.27955537
247.5,0.962828,1.281128126
247,0.963997,1.282683585
246.5,0.965242,1.284340168
246,0.966421,1.285908932
245.5,0.967611,1.287492332
245,0.968833,1.289118312
244.5,0.96998,1.290644497
244,0.971068,1.292092178
243.5,0.972237,1.293647636
243,0.97335,1.295128581
242.5,0.97443,1.296565617
242,0.975558,1.298066521
241.5,0.976695,1.299579401
241,0.977795,1.301043049
240.5,0.978936,1.30256125
240,0.979994,1.303969013
239.5,0.981152,1.305509835
239,0.982234,1.306949532
238.5,0.983357,1.308443783
238,0.984429,1.309870174
237.5,0.985492,1.31128459
237,0.98665,1.312825412
236.5,0.987683,1.31419991
236,0.988713,1.315570417
235.5,0.989804,1.317022089
235,0.990856,1.318421868
234.5,0.991993,1.319934748
234,0.993183,1.321518149
233.5,0.994342,1.323060301
233,0.995483,1.324578503
232.5,0.996665,1.326151259
232,0.997813,1.327678775
231.5,0.998976,1.329226249
231,1.00015,1.330788361
230.5,1.0013,1.332318538
230,1.00248,1.333888632
229.5,1.00359,1.335365586
229,1.00469,1.336829234
228.5,1.00581,1.338319493
228,1.00694,1.339823058
227.5,1.00809,1.341353235
227,1.00913,1.342737048
226.5,1.01018,1.344134166
226,1.01123,1.345531284
225.5,1.01236,1.347034849
225,1.01344,1.348471885
224.5,1.01441,1.349762556
224,1.01548,1.351186286
223.5,1.01638,1.352383816
223,1.01735,1.353674487
222.5,1.01822,1.3548321
222,1.01915,1.356069547
221.5,1.02004,1.357253771
221,1.02079,1.358251713
220.5,1.02153,1.359236348
220,1.02225,1.360194372
219.5,1.02295,1.361125785
219,1.0236,1.361990667
218.5,1.02416,1.362735797
218,1.02465,1.363387785
217.5,1.02505,1.363920021
217,1.02538,1.364359115
216.5,1.02566,1.36473168
216,1.02595,1.365117551
215.5,1.02613,1.365357057
215,1.02624,1.365503422
214.5,1.02622,1.36547681
214,1.02617,1.36541028
213.5,1.02619,1.365436892
213,1.02611,1.365330445
212.5,1.02601,1.365197386
212,1.02586,1.364997798
211.5,1.02559,1.364638539
211,1.02549,1.36450548
210.5,1.02536,1.364332503
210,1.02517,1.364079692
209.5,1.02493,1.36376035
209,1.02475,1.363520844
208.5,1.02454,1.363241421
208,1.02422,1.362815632
207.5,1.024,1.362522903
207,1.02361,1.362003973
206.5,1.02318,1.36143182
206,1.0227,1.360793137
205.5,1.02222,1.360154455
205,1.02171,1.359475854
204.5,1.02112,1.358690807
204,1.02057,1.357958983
203.5,1.01999,1.357187242
203,1.01939,1.356388889
202.5,1.0188,1.355603841
202,1.01808,1.354645817
201.5,1.0174,1.353741017
201,1.01686,1.353022499
200.5,1.01629,1.352264063
200,1.01564,1.351399181
,,
##### Extended Information,,
[Comments],,
Sample name,1_3-26,
Comment,1_3-26,
User,,
Division,,
Company,Uni PD,
,,
[Detailed Information],,
Creation date,26/03/2024 15:44,
,,
Data array type,Linear data array,
Horizontal axis,Wavelength [nm],
Vertical axis,Abs,
Start,1200 nm,
End,200 nm,
Data interval,0.5 nm,
Data points,2001,
,,
[Measurement Information],,
Instrument name,Jasco V-770,
Model name,V-770,
Serial No.,A035961801,
,,
Accessory,USE-753,
Accessory S/N,A035961801,
  Cell,,
  Ref. beam,,
,,
Measurement date,26/03/2024 15:43,
,,
Parameter file,D:\DATI UTENTI\RUNPENG M\RM 200-1200nm 1nm 1000nm-min.uvsp,
Photometric mode,Abs,
Measurement range,1200 - 200 nm,
Data interval,0.5 nm,
UV/Vis bandwidth,1.0 nm,
NIR bandwidth,8.0 nm,
UV/Vis response,0.96 sec,
NIR response,0.96 sec,
Scan speed,1000 nm/min,
Change source at,340 nm,
Change grating at,850 nm,
Light source,D2/WI,
Filter exchange,Step,
Correction,Baseline,
